Street Number, Street Name, Zipcode, Price
26805, CHERRY HILLS BLVD, 92586, $18500000
2421, W EDINGER AVE, 92704, $795000
1222, UNIVERSITY AVE, 92103, $15750000
2474, W WHITESBRIDGE AVE, 93706, $1116007
6962, CHAPMAN AVE, 92841, $2275000
1990, HARBOR BLVD, 92627, $2150000
909, S CUCAMONGA AVE, 91761, $585000
1930, LOBELIA DR, 93036, $4650000
5500, BARTON AVE, 90038, $2199000
181, W ALAMEDA ST, 95336, $795000
944, W 7TH ST, 93030, $239900
4885, 67TH ST, 92115, $4999999
851, 1/2 EVERETT ST, 90026, $1300000
3684, W 5TH ST, 93030, $560000
837, S MOUNTAIN AVE, 91762, $8712000
2355, W GRANT LINE RD, 95377, $3000000
595, W MAIN ST, 91801, $5880000
15153, RAYMER ST, 91405, $4500000
109, S MOLLISON AVE, 92020, $4500000
1423, W VALLEY BLVD, 91803, $2100000
1647, ACTION AVE, 94559, $3100000
6020, ARLINGTON AVE, 92504, $2240752
7931, S VAN NESS AVE, 90305, $1248100
291, KING ST, 94107, $4300000
9783, RESEARCH DR, 92618, $2102660
5620, CUSHING PKY, 94538, $29950000
111, MAZE BLVD, 95351, $305000
9821, BUSINESS PARK DR, 95827, $23500000
706, S LA BREA AVE, 90301, $1765000
1602, W ANAHEIM ST, 90813, $3000000
837, TURK ST, 94102, $725000
880, S BRISTOL ST, 92703, $8250000
1642, A ST, 94509, $6200000
614, S INGLEWOOD AVE, 90301, $1195000
2718, HYPERION AVE, 90027, $3980000
1635, W 15TH ST, 90813, $3848000
400, PLAZA DR, 95630, $292740
572, 1/2 EVERETT ST, 90026, $1300000
2301, WEBSTER ST, 94115, $3750000
20474, ANITA AVE, 94546, $16100000
105, 1/2 EVERETT ST, 90026, $1300000
26885, CHERRY HILLS BLVD, 92586, $18500000
77, 1/2 EVERETT ST, 90026, $1300000
817, E MAIN ST, 91801, $8980000
555, OAK ST, 93304, $465000
12300, GARFIELD AVE, 90280, $600000
139, E MARKET WAY, 93901, $595000
5365, WALNUT AVE, 91710, $3580000
228, S RIVERSIDE AVE, 92376, $1995000
1257, W 38TH ST, 90037, $1100000
709, LANDER AVE, 95380, $435000
10614, S PRAIRIE AVE, 90303, $1200000
4300, MONTEREY HWY, 95111, $5000000
522, E VINE AVE, 91790, $3100000
115, S PEPPER AVE, 92376, $1375000
2860, FAIR ST, 95928, $3815000
20470, ANITA AVE, 94546, $16100000
2800, SYDNEY WAY, 94546, $1100000
5820, CENTRAL AVE, 92504, $1611888
10715, 12TH AVE, 93230, $2750000
153330, FAIRFIELD RANCH RD, 91709, $1325000
959, STORY RD, 95122, $368280
2230, S GOLDEN STATE BLVD, 95380, $2096000
915, E WASHINGTON AVE, 92701, $2400000
108, N PROSPECT AVE, 90277, $2250000
1321, PACIFIC AVE, 90291, $6750000
7408, S CENTRAL AVE, 90001, $529900
226, KING ST, 94107, $4300000
3655, W 5TH ST, 93030, $560000
5580, SKYLANE BLVD, 95403, $1775000
2707, WILLOW PASS RD, 94519, $1460000
12824, E PENN ST, 90602, $1495000
885, 1/2 EVERETT ST, 90026, $1300000
440, 1/2 EVERETT ST, 90026, $1300000
2613, OCEAN AVE, 94132, $4500000
3923, FOOTHILL BLVD, 91214, $2150000
288, 1/2 EVERETT ST, 90026, $1300000
720, WILBUR AVE, 92109, $2495000
823, INTERNATIONAL BLVD, 94606, $4900000
26891, CHERRY HILLS BLVD, 92586, $18500000
920, W 7TH ST, 93030, $299500
15146, RAYMER ST, 91405, $4500000
5626, CUSHING PKY, 94538, $29950000
1062, FOLSOM ST, 94103, $7500000
67615, E PALM CANYON DR, 92234, $3900000
2690, CONEJO CENTER DR, 91320, $585000
1297, 1ST ST, 95020, $8350000
42210, ROICK DR, 92590, $510640
749, 1/2 EVERETT ST, 90026, $1300000
2091, N ANGUS ST, 93703, $15800000
2690, N WEBER AVE, 93705, $2460000
2176, KENYON DR, 96001, $615000
9203, ARCHIBALD AVE, 91730, $493000
10748, RIVERSIDE DR, 91602, $6700000
13950, SPRINGDALE ST, 92683, $14500000
6134, CAMINO VERDE DR, 95119, $9750000
513, 1/2 EVERETT ST, 90026, $1300000
260, KING ST, 94107, $4300000
380, 1/2 EVERETT ST, 90026, $1300000
218, E SIXTH ST, 93030, $875000
1624, A ST, 94509, $6200000
224, S BONNIE BRAE ST, 90057, $1525000
1680, E HIGHLAND AVE, 92404, $3099900
19612, TEMESCAL CANYON RD, 92881, $425000
26831, CHERRY HILLS BLVD, 92586, $18500000
1492, CARMEL DR, 94596, $4850000
9948, MISSION BLVD, 92509, $1200000
437, E EUCLID AVE, 90222, $49950000
3851, BALFOUR RD, 94513, $9740000
4018, GEORGIA ST, 92103, $6850000
47071, BAYSIDE PKY, 94538, $48500000
387, S CABRILLO AVE, 90731, $500000
974, MOFFAT BLVD, 95336, $900000
1107, TERMINAL ST, 95691, $7084000
806, 1/2 EVERETT ST, 90026, $1300000
3628, FOOTHILL BLVD, 91214, $995000
109, S HARBOR BLVD, 92805, $545000
430, S UNION AVE, 90017, $4500000
6405, COCKRILL ST, 94952, $2300000
4344, 1/2 HAMILTON ST, 92104, $1499000
3773, WILLOW GLEN DR, 92019, $4300000
8124, W 3RD ST, 90048, $9250000
1640, H ST, 93721, $1350000
1019, N ORANGE GROVE AVE, 90046, $1995000
5935, PEDLEY RD, 92509, $1380000
3345, HOLLY DR, 95376, $3200000
577, MANOR BLVD, 94579, $6900000
9519, KRUSE RD, 90660, $3286320
3575, KETTNER BLVD, 92101, $11500000
530, W LA HABRA BLVD, 90631, $1365000
5676, CUSHING PKY, 94538, $29950000
14640, BOYLE AVE, 92337, $550000
5632, CUSHING PKY, 94538, $29950000
3654, W 5TH ST, 93030, $560000
1639, H ST, 93721, $1350000
640, DEL GANADO RD, 94903, $1350000
2083, N ANGUS ST, 93703, $15800000
659, SHOTWELL ST, 94110, $4495000
2030, P ST, 95811, $2250000
2409, LAS POSITAS RD, 94551, $8350000
5619, CUSHING PKY, 94538, $29950000
5775, W LAS POSITAS BLVD, 94588, $9985000
90, 1/2 EVERETT ST, 90026, $1300000
20434, ANITA AVE, 94546, $16100000
4775, HACIENDA DR, 94568, $6750000
1332, 4TH ST, 94901, $6000000
1026, N SHATTUCK PL, 92867, $1350000
1925, E 120TH ST, 90059, $3300000
2134, N ANGUS ST, 93703, $15800000
124, HILLSWOOD DR, 95630, $724900
28417, HASKELL CANYON RD, 91390, $8000000
5820, OBERLIN DR, 92121, $1500000
3690, W 5TH ST, 93030, $625000
20779, LEAPWOOD AVE, 90746, $5998620
520, E ACACIA AVE, 92543, $530000
1335, 1ST ST, 95020, $1475000
1622, A ST, 94509, $6200000
1231, ELFIN FOREST RD, 92078, $7300000
457, E EUCLID AVE, 90222, $49950000
640, N SEPULVEDA BLVD, 90049, $37000000
1651, N 8TH ST, 92324, $4600000
434, S STATE COLLEGE BLVD, 92806, $3175000
2955, N CORRAL HOLLOW RD, 95376, $6409548
1901, 6TH ST, 90405, $7495000
2322, AMERICAN AVE, 94545, $490000
3354, HOLLY DR, 95376, $3200000
2092, CONCOURSE DR, 95131, $599999
141, S HARBOR BLVD, 92805, $545000
2469, ATHENS AVE, 96001, $8800000
3979, COMMERCE DR, 95691, $4899000
2446, DURFEE AVE, 91732, $1280000
2904, NICOL AVE, 94602, $1395000
26864, CHERRY HILLS BLVD, 92586, $18500000
20429, ANITA AVE, 94546, $16100000
13420, WOODRUFF AVE, 90706, $2950000
2210, SAN JOAQUIN ST, 93721, $750000
723, MAIN ST, 95695, $2795000
2882, B ST, 92102, $10750000
31684, HAYMAN ST, 94544, $730000
3339, HARBOR VIEW DR, 92106, $4200000
5940, VARIEL AVE, 91367, $4000000
2612, OCEAN AVE, 94132, $4500000
26844, CHERRY HILLS BLVD, 92586, $18500000
1707, E HIGHLAND AVE, 92404, $3099900
1633, W 15TH ST, 90813, $3848000
1482, FREEDOM BLVD, 95076, $2400000
3977, COMMERCE DR, 95691, $4899000
2318, AMERICAN AVE, 94545, $490000
7133, LA TIJERA BLVD, 90045, $1795000
22429, HESPERIAN BLVD, 94541, $1800000
7959, S VAN NESS AVE, 90305, $1248100
2874, B ST, 92102, $10750000
1806, ARNOLD INDUSTRIAL PL, 94520, $3000000
543, MIDDLEFIELD RD, 94301, $12000000
2740, NAGLEE RD, 95304, $6700000
3661, E ARMSTRONG RD, 95240, $2000000
1821, ARNOLD INDUSTRIAL PL, 94520, $3000000
37, 1/2 EVERETT ST, 90026, $1300000
1561, REPORT AVE, 95205, $799000
530, COMMERCE AVE, 93551, $440000
2576, W PICO BLVD, 90006, $5600000
870, S BRISTOL ST, 92703, $8250000
2128, N ANGUS ST, 93703, $15800000
1538, W FLORENCE AVE, 90047, $1629800
7956, AUBURN BLVD, 95610, $3200000
5622, CUSHING PKY, 94538, $29950000
3538, W MUNGALL DR, 92804, $1399800
597, 1/2 EVERETT ST, 90026, $1300000
5125, HEINTZ ST, 91706, $4304087
234, JOHNSON RD, 93033, $975000
14101, HAWTHORNE BLVD, 90250, $2400000
375, S CABRILLO AVE, 90731, $500000
5841, ADENMOOR AVE, 90713, $1563499
11318, GARVEY AVE, 91732, $2450000
521, 1/2 EVERETT ST, 90026, $1300000
2316, CENTRAL AVE, 94501, $4999000
536, E LINCOLN AVE, 92865, $1000000
33381, US HWY, 92584, $2590731
1229, 1ST ST, 95020, $8350000
2631, SOQUEL DR, 95065, $3400000
1320, W ALHAMBRA RD, 91801, $1288880
4854, 67TH ST, 92115, $4999999
3647, W 5TH ST, 93030, $625000
625, E 3RD AVE, 94401, $16500000
74, W COCHRAN ST, 93065, $1561560
2409, FAIRMOUNT AVE, 92105, $7750000
3139, PARK MEADOWS DR, 93308, $1875000
1522, S ORANGE GROVE AVE, 90019, $13000000
1538, W 134TH ST, 90249, $4075000
2827, LYTTON ST, 92110, $1799999
34260, CORREGIDOR DR, 92234, $235000
755, CALLE PL, 93012, $1630000
2820, LYTTON ST, 92110, $1799999
1527, HAIGHT ST, 94117, $4888888
1131, E FLORENCE AVE, 90302, $3500000
7705, CRAIG AVE, 90621, $3500000
979, W 7TH ST, 93030, $239900
1742, TRAVIS BLVD, 94533, $6580000
344, 1/2 EVERETT ST, 90026, $1300000
939, PACIFIC AVE, 94133, $1530000
1721, SESSUMS DR, 92374, $5400000
545, HARVEST PARK DR, 94513, $1799900
1438, MINNIE ST, 92707, $4599000
211, S MAIN ST, 95035, $5000000
2315, RAMON DR, 95825, $380000
2326, MARKET ST, 94114, $6495000
20438, ANITA AVE, 94546, $16100000
1741, TRAVIS BLVD, 94533, $6580000
3622, W 5TH ST, 93030, $625000
500, N GARFIELD AVE, 90640, $2915000
121, W DE LA GUERRA ST, 93101, $1250000
3003, K ST, 92102, $1325000
4041, S MOONEY BLVD, 93277, $9975000
220, KING ST, 94107, $4300000
2088, N ANGUS ST, 93703, $15800000
223, S 5TH ST, 91801, $2100000
22527, SIOUX RD, 92308, $3750000
1017, N GARDNER ST, 90046, $1799000
3853, BALFOUR RD, 94513, $9740000
6129, CAMINO VERDE DR, 95119, $9750000
388, 9TH ST, 94607, $18000000
706, N MAIN ST, 90012, $28000000
374, 1/2 EVERETT ST, 90026, $1300000
261, KING ST, 94107, $4300000
292, 1/2 EVERETT ST, 90026, $1300000
2617, SKYWAY DR, 93455, $1390000
174, 1/2 EVERETT ST, 90026, $1300000
18183, HAINES ST, 92570, $895000
3041, C ST, 92102, $3000000
1927, HANCOCK ST, 92110, $3200000
1138, WESTERN AVE, 91201, $2100000
816, S ENCINA ST, 93277, $1095000
6143, CAMINO VERDE DR, 95119, $9750000
5633, CUSHING PKY, 94538, $29950000
1224, SACRAMENTO ST, 94590, $1100000
467, E EUCLID AVE, 90222, $49950000
2906, NICOL AVE, 94602, $1395000
20473, ANITA AVE, 94546, $16100000
520, N A ST, 93030, $925000
2181, E COLORADO BLVD, 91107, $2588000
1541, W 134TH ST, 90249, $4075000
20548, WISTERIA ST, 94546, $3588000
911, 1/2 EVERETT ST, 90026, $1300000
8244, WHITE OAK AVE, 91325, $5500000
30087, HAUN RD, 92584, $5141000
510, CASTRO ST, 94577, $4950000
1980, SENTER RD, 95112, $9488000
4902, 67TH ST, 92115, $4987000
12133, GARFIELD AVE, 90280, $5975000
944, RUFF DR, 95110, $5738550
508, 1/2 EVERETT ST, 90026, $1300000
280, 1/2 EVERETT ST, 90026, $1300000
441, 1/2 EVERETT ST, 90026, $1300000
1000, NEWBURY RD, 91320, $435000
331, S CABRILLO AVE, 90731, $500000
1225, 10TH ST, 90401, $6150000
4049, E ASHLAN AVE, 93726, $4059000
1646, W 15TH ST, 90813, $3848000
15143, RAYMER ST, 91405, $4500000
1710, ACTION AVE, 94559, $3100000
928, W 7TH ST, 93030, $239900
1553, REPORT AVE, 95205, $799000
387, 1/2 EVERETT ST, 90026, $1300000
466, 1/2 EVERETT ST, 90026, $1300000
1279, 1ST ST, 95020, $8350000
2676, CONEJO CENTER DR, 91320, $585000
2367, CLINTON AVE, 94804, $1295000
1747, TRAVIS BLVD, 94533, $6580000
14241, OAK ST, 90605, $640000
2650, SOQUEL DR, 95065, $1650000
1721, E LAMBERT RD, 90631, $1950000
4719, ENGLE RD, 95608, $1450000
1615, W 145TH ST, 90247, $2600000
1301, 1ST ST, 95020, $8350000
706, MORMON ST, 95630, $2800000
3111, ILLINOIS AVE, 90280, $1165000
608, TENNESSEE ST, 94590, $1900000
1690, E HIGHLAND AVE, 92404, $3099900
2312, AMERICAN AVE, 94545, $490000
635, DEL GANADO RD, 94903, $1350000
424, E WEBER AVE, 90222, $3603820
15231, FOOTHILL BLVD, 92335, $425000
2308, MCHENRY AVE, 95350, $1290000
2306, DURFEE AVE, 91732, $4000000
7692, CRAIG AVE, 90621, $3500000
1265, 1ST ST, 95020, $8350000
1183, E FLORENCE AVE, 90001, $2300000
5842, LONETREE BLVD, 95765, $3700000
821, S GRAND VIEW ST, 90057, $5500000
8132, FIRESTONE BLVD, 90241, $3495000
603, W MAIN ST, 91801, $5880000
10900, LONG BEACH BLVD, 90262, $4550000
15157, RAYMER ST, 91405, $4500000
7509, TWIN OAKS AVE, 95610, $1050000
50, CLAY ST, 92509, $1359000
1217, SACRAMENTO ST, 94590, $1100000
200, JOSE FIGUERES AVE, 95116, $525000
172, S GRAND OAKS AVE, 91107, $1280000
946, RUFF DR, 95110, $5738550
1652, ACTION AVE, 94559, $3100000
4755, 1/2 BANCROFT ST, 92116, $1299000
142, S HARBOR BLVD, 92805, $545000
654, E 3RD AVE, 94401, $16500000
2736, CONEJO CENTER DR, 91320, $585000
1809, SOQUEL AVE, 95062, $4500000
3576, KETTNER BLVD, 92101, $11500000
131, S HARBOR BLVD, 92805, $545000
824, S ANZA ST, 92020, $1225000
969, W 7TH ST, 93030, $239900
5180, GROVE ST, 95677, $499000
4164, 32ND ST, 92104, $3075000
930, W 7TH ST, 93030, $299500
15160, RAYMER ST, 91405, $4500000
2724, NAGLEE RD, 95304, $6700000
20481, ANITA AVE, 94546, $16100000
4041, E ASHLAN AVE, 93726, $4059000
617, TENNESSEE ST, 94590, $1900000
220, MAIN ST, 95928, $905000
342, N 2ND ST, 93257, $399000
303, E ELMWOOD AVE, 91502, $15000000
4649, W ROSECRANS AVE, 90250, $4800000
919, W 7TH ST, 93030, $299500
2139, N ANGUS ST, 93703, $15800000
513, E EUCLID AVE, 90222, $49950000
801, S MOUNTAIN AVE, 91762, $8712000
2300, DURFEE AVE, 91732, $4000000
673, N 4TH ST, 95112, $2800000
301, 1/2 EVERETT ST, 90026, $1300000
11707, FIRESTONE BLVD, 90650, $2575000
852, 1/2 EVERETT ST, 90026, $1300000
1927, TARAVAL ST, 94116, $2695000
501, E EUCLID AVE, 90222, $49950000
623, E 3RD AVE, 94401, $16500000
2730, CONEJO CENTER DR, 91320, $585000
523, E ACACIA AVE, 92543, $530000
516, W CHURCH ST, 93458, $674000
26905, CHERRY HILLS BLVD, 92586, $18500000
1380, EL CAJON BLVD, 92020, $5668980
9233, CHARLES SMITH AVE, 91730, $1400000
2859, FRANCIS AVE, 90005, $8450000
30090, HAUN RD, 92584, $5141000
2401, LAS POSITAS RD, 94551, $8350000
10634, SAN SEVAINE WAY, 91752, $1982400
15159, RAYMER ST, 91405, $4500000
2419, LAS POSITAS RD, 94551, $8350000
2639, SOQUEL DR, 95065, $3400000
2284, DURFEE AVE, 91732, $4000000
1339, E CARSON ST, 90745, $3495000
3335, HARBOR VIEW DR, 92106, $4200000
8129, ARROYO DR, 91770, $4098000
901, 1/2 EVERETT ST, 90026, $1300000
841, 1/2 EVERETT ST, 90026, $1300000
342, S CABRILLO AVE, 90731, $500000
2912, UNIVERSITY AVE, 92104, $6500000
12217, GARFIELD AVE, 90280, $5975000
2310, W CLEVELAND AVE, 93637, $1300000
297, 1/2 EVERETT ST, 90026, $1300000
417, 1/2 EVERETT ST, 90026, $1300000
261, 1/2 EVERETT ST, 90026, $1300000
1943, ADAMS AVE, 92116, $999000
2141, W GAYLORD AVE, 90813, $1800000
2702, WILLOW PASS RD, 94519, $1460000
458, E EUCLID AVE, 90222, $49950000
5654, CUSHING PKY, 94538, $29950000
12247, INDUSTRIAL BLVD, 92395, $1100000
28, N 1ST ST, 95113, $1249000
2277, VISTA GRANDE DR, 92084, $2007160
318, N THOR ST, 95380, $448800
1528, REPORT AVE, 95205, $799000
2804, FABER ST, 94587, $12000000
16388, COLIMA RD, 91745, $6988000
802, E MAIN ST, 91801, $8980000
234, W HERNDON AVE, 93650, $495000
17315, STEVENS CANYON RD, 95014, $2100000
732, E CHAPMAN AVE, 92866, $399900
952, MOFFAT BLVD, 95336, $900000
12213, GARFIELD AVE, 90280, $5975000
2000, SODA SPRINGS RD, 94558, $50000000
2100, S STATE COLLEGE BLVD, 92806, $4100000
8909, IRVINE CENTER DR, 92618, $4100000
5927, YORK BLVD, 90042, $3425000
20448, ANITA AVE, 94546, $16100000
8028, SEVILLE AVE, 90280, $649000
1155, 3RD AVE, 91911, $2118000
1212, S BRAND BLVD, 91204, $3198000
110, GOUGH ST, 94102, $8500000
2809, W LINCOLN AVE, 92801, $1920000
2697, CONEJO CENTER DR, 91320, $585000
1529, REPORT AVE, 95205, $799000
20450, ANITA AVE, 94546, $16100000
21932, VENTURA BLVD, 91364, $5350000
5672, CUSHING PKY, 94538, $29950000
394, CORONADO AVE, 90814, $4295000
7090, ARCHIBALD AVE, 91701, $1568000
10643, SAN SEVAINE WAY, 91752, $1982400
1314, 1ST ST, 95020, $8350000
1015, E CHESTNUT AVE, 92701, $1049000
1444, W GAYLORD ST, 90813, $599000
4801, WHITTIER BLVD, 90022, $3304224
20654, LAKE FOREST DR, 92630, $9690000
3668, W 5TH ST, 93030, $625000
178, N NORMANDIE AVE, 90004, $1290000
2324, MARKET ST, 94114, $6495000
866, S MOUNTAIN AVE, 91762, $8712000
17100, OLIVE ST, 92345, $740000
389, S CABRILLO AVE, 90731, $500000
3209, ESPLANADE RD, 95973, $655000
3858, BALFOUR RD, 94513, $9740000
3601, W 5TH ST, 93030, $625000
3035, ARGYLE RD, 96002, $155000
998, W 7TH ST, 93030, $299500
891, W RIALTO AVE, 92376, $2695000
5916, MISSION GORGE RD, 92120, $12450000
545, W GARFIELD AVE, 91204, $1595000
9412, BIG HORN BLVD, 95758, $4550000
473, E EUCLID AVE, 90222, $49950000
2001, GRISMER AVE, 91504, $6488000
1275, 1ST ST, 95020, $8350000
2245, WESTWOOD BLVD, 90064, $4000000
9228, ARTESIA BLVD, 90706, $1750000
581, W LA HABRA BLVD, 90631, $799000
3661, E HIGHLAND AVE, 92346, $5900000
8225, COMMONWEALTH AVE, 90621, $3000000
651, SACRAMENTO ST, 94111, $8500000
2176, E COLORADO BLVD, 91107, $2588000
3912, MERRILL AVE, 92506, $499000
1103, QUAIL ST, 92660, $1184355
7954, AUBURN BLVD, 95610, $3200000
1649, ACTION AVE, 94559, $3100000
1548, S EL DORADO ST, 95206, $448000
873, 1/2 EVERETT ST, 90026, $1300000
11, ACRES LOST CREEK RD, 91356, $875000
967, MOFFAT BLVD, 95336, $900000
909, SANTA FE AVE, 93721, $2750000
505, 30TH ST, 93301, $569000
759, FLYNN RD, 93012, $3525000
425, E EUCLID AVE, 90222, $49950000
1424, PATRICIA AVE, 93065, $1950000
479, 1/2 EVERETT ST, 90026, $1300000
2236, S GOLDEN STATE BLVD, 95380, $2096000
1406, ALBANY ST, 90015, $1195000
4855, 67TH ST, 92115, $4999999
1822, 28TH AVE, 94601, $1525000
519, E ACACIA AVE, 92543, $530000
1520, BROOKHOLLOW DR, 92705, $530000
1650, A ST, 94509, $6200000
2136, N ANGUS ST, 93703, $15800000
244, KING ST, 94107, $4300000
7976, S VAN NESS AVE, 90305, $1248100
3317, PICO BLVD, 90405, $3299000
734, E CHAPMAN AVE, 92866, $399900
920, MARINE ST, 90405, $1995000
787, 1/2 EVERETT ST, 90026, $1300000
1039, GRANT AVE, 94133, $6150000
10666, SAN SEVAINE WAY, 91752, $1982400
2391, ROSCOMARE RD, 90077, $29000000
708, BROADWAY ST, 94590, $2500000
2106, N ANGUS ST, 93703, $15800000
1201, E FLORENCE AVE, 90001, $2300000
195, 1/2 EVERETT ST, 90026, $1300000
1632, H ST, 93721, $1350000
8958, FOLSOM BLVD, 95826, $2500000
4769, DOZIER AVE, 90022, $869000
100, 23RD ST, 94801, $2275000
222, S RIVERSIDE AVE, 92376, $1995000
4128, IDAHO ST, 92104, $3650000
2840, CHAPMAN ST, 94601, $2500000
1116, W BALBOA BLVD, 92661, $2480000
7952, AUBURN BLVD, 95610, $3200000
2712, CONEJO CENTER DR, 91320, $585000
339, S CABRILLO AVE, 90731, $500000
369, S CABRILLO AVE, 90731, $500000
2711, CONEJO CENTER DR, 91320, $585000
1805, E 4TH ST, 90802, $5700000
252, KING ST, 94107, $4300000
4464, CASTELAR ST, 92107, $20500000
26828, CHERRY HILLS BLVD, 92586, $18500000
2909, UNIVERSITY AVE, 92104, $6500000
925, MARKET ST, 94103, $13750000
9204, ARCHIBALD AVE, 91730, $493000
525, E EUCLID AVE, 90222, $49950000
537, 1/2 EVERETT ST, 90026, $1300000
2868, 4TH AVE, 92103, $4475000
7695, CRAIG AVE, 90621, $3500000
100, PANETTA AVE, 95060, $6200000
4823, W 17TH ST, 90019, $2250000
2295, LONG BEACH BLVD, 90806, $1775000
41688, DATE ST, 92562, $812820
1524, HAIGHT ST, 94117, $4888888
539, HARVEST PARK DR, 94513, $1799900
729, MAIN ST, 95695, $2795000
1658, N 8TH ST, 92324, $4600000
1560, S EL DORADO ST, 95206, $448000
579, BURNETT AVE, 94131, $8000000
12382, DOHERTY ST, 92503, $845250
4730, HAWLEY BLVD, 92116, $16295000
31671, HAYMAN ST, 94544, $730000
42655, OSGOOD RD, 94539, $9150000
12897, 13TH ST, 92399, $695000
115, W CHAPEL ST, 93458, $950000
1105, QUAIL ST, 92660, $1184355
108, N TUSTIN AVE, 92807, $2800000
377, S CABRILLO AVE, 90731, $500000
250, MARIPOSA AVE, 94041, $2950000
5685, CUSHING PKY, 94538, $29950000
13136, SIERRA HWY, 91390, $3950000
3647, W 5TH ST, 93030, $560000
401, S SULTANA AVE, 91761, $3250000
3666, W 5TH ST, 93030, $560000
3569, HOMESTEAD RD, 95051, $4000000
8131, ARROYO DR, 91770, $4098000
1728, UNION ST, 94123, $7995000
901, W 7TH ST, 93030, $239900
815, 1/2 EVERETT ST, 90026, $1300000
371, JENKS DR, 92880, $580000
384, 1/2 EVERETT ST, 90026, $1300000
1616, W 20TH ST, 90810, $689000
333, 1/2 EVERETT ST, 90026, $1300000
4710, WHITTIER BLVD, 90022, $2500000
503, E EUCLID AVE, 90222, $49950000
3696, W 5TH ST, 93030, $625000
11670, BYRON HWY, 94513, $8500000
4900, CALIFORNIA AVE, 93309, $27700000
5328, TOPANGA CANYON BLVD, 91364, $999000
4858, 67TH ST, 92115, $4999999
28455, HASKELL CANYON RD, 91390, $8000000
20550, WISTERIA ST, 94546, $3588000
2120, N ANGUS ST, 93703, $15800000
3945, ALABAMA ST, 92104, $1375000
102, 1/2 EVERETT ST, 90026, $1300000
309, S CATALINA AVE, 90277, $10995000
9897, GARDEN GROVE BLVD, 92641, $4700000
2684, CONEJO CENTER DR, 91320, $585000
15140, RAYMER ST, 91405, $4500000
7996, S VAN NESS AVE, 90305, $1248100
918, S CENTRAL AVE, 91204, $14950000
384, S CABRILLO AVE, 90731, $500000
309, N HARBOR BLVD, 92703, $2500000
5615, AUTO MALL PKY, 94538, $8800000
182, S HARBOR BLVD, 92805, $545000
6161, COLDWATER CANYON AVE, 91606, $7750000
325, 1/2 EVERETT ST, 90026, $1300000
114, N TUSTIN AVE, 92807, $2800000
7451, TALBERT AVE, 92648, $3127000
604, BRIGGS AVE, 95351, $1700000
3130, PARK MEADOWS DR, 93308, $1875000
975, FLYNN RD, 93012, $5750000
4039, S MOONEY BLVD, 93277, $9975000
826, S MOUNTAIN AVE, 91762, $8712000
1615, A ST, 94509, $6200000
2820, BUTLER AVE, 90262, $17200000
456, E EUCLID AVE, 90222, $49950000
7932, S VAN NESS AVE, 90305, $1248100
419, J ST, 95814, $5000000
964, W 7TH ST, 93030, $299500
11506, OBERT AVE, 90604, $3200000
2300, NADEAU ST, 90255, $1200000
2808, FABER ST, 94587, $12000000
14771, WASHINGTON DR, 92335, $1024527
1036, GRANT AVE, 94133, $6150000
14351, HINDRY AVE, 90250, $14320000
7926, AUBURN BLVD, 95610, $3200000
138, S HARBOR BLVD, 92805, $545000
19101, W PATTERSON PASS RD, 95377, $3200000
833, S MOUNTAIN AVE, 91762, $8712000
312, N PRIMROSE AVE, 91801, $1350000
5980, EAGLE DR, 92009, $7245000
3948, SYLVAN AVE, 95355, $1250000
1816, SOQUEL AVE, 95062, $4500000
2720, NAGLEE RD, 95304, $6700000
2748, NAGLEE RD, 95304, $6700000
1694, ACTION AVE, 94559, $3100000
821, INTERNATIONAL BLVD, 94606, $4900000
35129, ALVARADO NILES RD, 94587, $3150000
4566, COVE DR, 92008, $3600000
1492, E THOUSAND OAKS BLVD, 91362, $3450000
121, E MAIN ST, 91801, $795000
213, S ALEXANDRIA AVE, 90004, $2950000
683, 1/2 EVERETT ST, 90026, $1300000
3667, W 102ND ST, 90303, $4320000
159, S HARBOR BLVD, 92805, $545000
2207, PLAZA DR, 95765, $1550000
5644, CUSHING PKY, 94538, $29950000
414, COCHRAN ST, 93065, $8800000
859, 1/2 EVERETT ST, 90026, $1300000
496, E EUCLID AVE, 90222, $49950000
3017, W DAKOTA AVE, 93722, $995000
340, 1/2 EVERETT ST, 90026, $1300000
3100, E PACIFIC COAST HWY, 90804, $1975000
915, W 7TH ST, 93030, $239900
10640, SAN SEVAINE WAY, 91752, $1982400
