Street Number, Street Name, Zipcode, Price, Hyperlink
177, W ALAMEDA ST, 95336, 795000, https://www.loopnet.com/Listing/171-185-W-Alameda-St-Manteca-CA/16891888/
758, CALLE PL, 93012, 1630000, https://www.loopnet.com/Listing/750-758-Calle-Plano-Camarillo-CA/12015167/
876, S BRISTOL ST, 92703, 8250000, https://www.loopnet.com/Listing/855-905-S-Bristol-St-Santa-Ana-CA/15539797/
7682, CRAIG AVE, 90621, 3500000, https://www.loopnet.com/Listing/7682-7722-Craig-Ave-Buena-Park-CA/15073622/
17303, STEVENS CANYON RD, 95014, 2100000, https://www.loopnet.com/Listing/17300-17320-Stevens-Canyon-Rd-Cupertino-CA/17463047/
8251, WHITE OAK AVE, 91325, 5500000, https://www.loopnet.com/Listing/8232-8254-White-Oak-Ave-Northridge-CA/17540889/
4078, HAMILTON ST, 92104, 4195000, https://www.loopnet.com/Listing/4078-Hamilton-St-San-Diego-CA/17192646/
8946, EVERGREEN AVE, 90280, 2050000, https://www.loopnet.com/Listing/8946-Evergreen-Ave-South-Gate-CA/17641012/
680, E 3RD AVE, 94401, 16500000, https://www.loopnet.com/Listing/600-680-E-3rd-Ave-San-Mateo-CA/16440499/
1601, H ST, 93721, 1350000, https://www.loopnet.com/Listing/1600-1650-H-St-Fresno-CA/16494239/
1140, NARANCA AVE, 92021, 1900000, https://www.loopnet.com/Listing/1140-Naranca-Ave-El-Cajon-CA/17188703/
1166, MILDRED ST, 91761, 1450000, https://www.loopnet.com/Listing/1166-Mildred-St-Ontario-CA/15411582/
7944, S VAN NESS AVE, 90305, 1248100, https://www.loopnet.com/Listing/7927-8001-S-Van-Ness-Ave-Inglewood-CA/17573269/
3060, TRAVIS BLVD, 94534, 750000, https://www.loopnet.com/Listing/3060-Travis-Blvd-Fairfield-CA/15252858/
28459, HASKELL CANYON RD, 91390, 8000000, https://www.loopnet.com/Listing/28410-28460-Haskell-Canyon-Rd-Santa-Clarita-CA/14445860/
2700, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
612, TERMINAL WAY, 92627, 4400000, https://www.loopnet.com/Listing/608-620-Terminal-Way-Costa-Mesa-CA/16662589/
5840, ADENMOOR AVE, 90713, 1563499, https://www.loopnet.com/Listing/5834-5848-Adenmoor-Ave-Lakewood-CA/11789935/
2828, BUTLER AVE, 90262, 17200000, https://www.loopnet.com/Listing/2820-2828-Butler-Ave-Lynwood-CA/15777225/
663, SHOTWELL ST, 94110, 4495000, https://www.loopnet.com/Listing/658-666-Shotwell-St-San-Francisco-CA/17059008/
155, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
12202, GARFIELD AVE, 90280, 5975000, https://www.loopnet.com/Listing/12132-12222-Garfield-Ave-South-Gate-CA/17303858/
900, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
7990, S VAN NESS AVE, 90305, 1248100, https://www.loopnet.com/Listing/7927-8001-S-Van-Ness-Ave-Inglewood-CA/17573269/
516, PACIFIC AVE, 94533, 2495000, https://www.loopnet.com/Listing/516-Pacific-Ave-Fairfield-CA/15342555/
4860, N CEDAR AVE, 93726, 995000, https://www.loopnet.com/Listing/4856-4860-N-Cedar-Ave-Fresno-CA/16856598/
761, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
547, HARVEST PARK DR, 94513, 1799900, https://www.loopnet.com/Listing/535-575-Harvest-Park-Dr-Brentwood-CA/17281049/
2607, CURTIS AVE, 90278, 2549000, https://www.loopnet.com/Listing/2607-Curtis-Ave-Redondo-Beach-CA/14394694/
6104, CAMINO VERDE DR, 95119, 9750000, https://www.loopnet.com/Listing/6104-6146-Camino-Verde-Dr-San-Jose-CA/14401489/
42651, OSGOOD RD, 94539, 9150000, https://www.loopnet.com/Listing/42650-42660-Osgood-Rd-Fremont-CA/15539390/
2628, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
3678, E HIGHLAND AVE, 92346, 5900000, https://www.loopnet.com/Listing/3654-3694-E-Highland-Ave-Highland-CA/17031947/
24030, GRAND ST, 94541, 950000, https://www.loopnet.com/Listing/24030-Grand-St-Hayward-CA/17102275/
911, W 7TH ST, 93030, 299500, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/12394578/
2717, NAGLEE RD, 95304, 6700000, https://www.loopnet.com/Listing/2712-2752-Naglee-Rd-Tracy-CA/16073780/
703, MAIN ST, 95695, 2625000, https://www.loopnet.com/Listing/703-711-Main-St-Woodland-CA/16963086/
348, ESTABROOK ST, 94577, 13500000, https://www.loopnet.com/Listing/348-Estabrook-St-San-Leandro-CA/17490771/
580, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
6230, MISSION ST, 94014, 2995000, https://www.loopnet.com/Listing/6229-6231-Mission-St-Daly-City-CA/15682023/
755, W 30TH ST, 90731, 1800000, https://www.loopnet.com/Listing/755-W-30th-St-San-Pedro-CA/17404668/
11004, HOLE AVE, 92505, 519000, https://www.loopnet.com/Listing/11004-Hole-Ave-Riverside-CA/16041210/
11276, 5TH ST, 91730, 5329500, https://www.loopnet.com/Listing/11276-5th-St-Rancho-Cucamonga-CA/13956021/
2058, N ANGUS ST, 93703, 15800000, https://www.loopnet.com/Listing/2045-2139-N-Angus-St-Fresno-CA/17335641/
932, W 7TH ST, 93030, 299500, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/12394578/
4960, AUBURN BLVD, 95841, 2298850, https://www.loopnet.com/Listing/4960-Auburn-Blvd-Sacramento-CA/17303650/
26895, CHERRY HILLS BLVD, 92586, 18500000, https://www.loopnet.com/Listing/26800-26926-Cherry-Hills-Blvd-Menifee-CA/17733968/
150, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
964, W 7TH ST, 93030, 239900, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/17225595/
624, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
891, N GAREY AVE, 91767, 889000, https://www.loopnet.com/Listing/889-891-N-Garey-Ave-Pomona-CA/16963032/
1524, E 3RD ST, 90802, 3400000, https://www.loopnet.com/Listing/1524-E-3rd-St-Long-Beach-CA/17570146/
646, E 3RD AVE, 94401, 16500000, https://www.loopnet.com/Listing/600-680-E-3rd-Ave-San-Mateo-CA/16440499/
7541, GARVEY AVE, 91770, 4580000, https://www.loopnet.com/Listing/7539-7545-Garvey-Ave-Rosemead-CA/16964464/
22690, STEVENS CREEK BLVD, 95014, 3500000, https://www.loopnet.com/Listing/22690-Stevens-Creek-Blvd-Cupertino-CA/13463209/
934, N MADISON ST, 95202, 749000, https://www.loopnet.com/Listing/931-941-N-Madison-St-Stockton-CA/17390492/
12125, DAY ST, 92557, 1350000, https://www.loopnet.com/Listing/12125-Day-St-Moreno-Valley-CA/14501919/
68, TAYLOR RD, 95242, 775000, https://www.loopnet.com/Listing/68-Taylor-Rd-Lodi-CA/14547032/
121, S HARBOR BLVD, 92805, 545000, https://www.loopnet.com/Listing/102-184-S-Harbor-Blvd-Anaheim-CA/16444588/
834, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
485, RIVERA ST, 92501, 867240, https://www.loopnet.com/Listing/485-Rivera-St-Riverside-CA/17496683/
2049, N ANGUS ST, 93703, 15800000, https://www.loopnet.com/Listing/2045-2139-N-Angus-St-Fresno-CA/17335641/
136, E 118TH PL, 90061, 499000, https://www.loopnet.com/Listing/136-E-118th-Pl-Los-Angeles-CA/17541747/
730, E 62ND ST, 90001, 8604750, https://www.loopnet.com/Listing/710-734-E-62nd-St-Los-Angeles-CA/17542113/
388, S CABRILLO AVE, 90731, 500000, https://www.loopnet.com/Listing/300-400-S-Cabrillo-Ave-Los-Angeles-CA/17518861/
733, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
2304, WEBSTER ST, 94115, 3750000, https://www.loopnet.com/Listing/2301-2309-Webster-St-San-Francisco-CA/17448760/
1286, ANVILWOOD AVE, 94089, 4785000, https://www.loopnet.com/Listing/1286-Anvilwood-Ave-Sunnyvale-CA/17676926/
26890, CHERRY HILLS BLVD, 92586, 18500000, https://www.loopnet.com/Listing/26800-26926-Cherry-Hills-Blvd-Menifee-CA/17733968/
401, E 7TH ST, 93230, 375000, https://www.loopnet.com/Listing/401-E-7th-St-Hanford-CA/8625972/
2860, 4TH AVE, 92103, 4475000, https://www.loopnet.com/Listing/2851-2881-4th-Ave-San-Diego-CA/16619074/
2266, DURFEE AVE, 91732, 4000000, https://www.loopnet.com/Listing/2253-2307-Durfee-Ave-El-Monte-CA/16655398/
13692, EUCLID ST, 92843, 2300000, https://www.loopnet.com/Listing/13682-13692-Euclid-St-Garden-Grove-CA/17339799/
8025, FIRESTONE BLVD, 90241, 3474000, https://www.loopnet.com/Listing/8025-8027-Firestone-Blvd-Downey-CA/17189132/
710, N MAIN ST, 90012, 28000000, https://www.loopnet.com/Listing/701-711-N-Main-St-Los-Angeles-CA/15922946/
10660, SAN SEVAINE WAY, 91752, 1982400, https://www.loopnet.com/Listing/10621-10675-San-Sevaine-Way-Jurupa-Valley-CA/17033169/
872, S BRISTOL ST, 92703, 8250000, https://www.loopnet.com/Listing/855-905-S-Bristol-St-Santa-Ana-CA/15539797/
4065, CHAMOUNE AVE, 92105, 1169000, https://www.loopnet.com/Listing/4065-4071-Chamoune-Ave-San-Diego-CA/16275384/
28454, HASKELL CANYON RD, 91390, 8000000, https://www.loopnet.com/Listing/28410-28460-Haskell-Canyon-Rd-Santa-Clarita-CA/14445860/
4848, PESCADERO AVE, 92107, 2075000, https://www.loopnet.com/Listing/4842-4848-Pescadero-Ave-San-Diego-CA/17525355/
12570, INDUSTRY ST, 92841, 7516732, https://www.loopnet.com/Listing/12570-Industry-St-Garden-Grove-CA/17149599/
2260, DURFEE AVE, 91732, 4000000, https://www.loopnet.com/Listing/2253-2307-Durfee-Ave-El-Monte-CA/16655398/
2277, ORANGE ST, 92346, 1350000, https://www.loopnet.com/Listing/2277-Orange-St-Highland-CA/12671522/
257, 3RD AVE, 91910, 2100000, https://www.loopnet.com/Listing/253-257-3rd-Ave-Chula-Vista-CA/15977906/
1530, REPORT AVE, 95205, 799000, https://www.loopnet.com/Listing/1525-1573-Report-Ave-Stockton-CA/17134490/
931, W 7TH ST, 93030, 299500, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/12394578/
2316, AMERICAN AVE, 94545, 490000, https://www.loopnet.com/Listing/2308-2322-American-Ave-Hayward-CA/16836191/
2455, ATHENS AVE, 96001, 8800000, https://www.loopnet.com/Listing/2453-2471-Athens-Ave-Redding-CA/17204252/
5926, MISSION GORGE RD, 92120, 12450000, https://www.loopnet.com/Listing/5901-5927-Mission-Gorge-Rd-San-Diego-CA/16757796/
2610, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
537, E CARLIN AVE, 90222, 1500000, https://www.loopnet.com/Listing/537-E-Carlin-Ave-Compton-CA/15879882/
1312, W 11TH ST, 95341, 3150000, https://www.loopnet.com/Listing/1303-1333-W-11th-St-Merced-CA/17273394/
1620, A ST, 94509, 6200000, https://www.loopnet.com/Listing/1611-1663-A-St-Antioch-CA/17528195/
10501, CROETTO WAY, 95670, 12250000, https://www.loopnet.com/Listing/10501-Croetto-Way-Rancho-Cordova-CA/17521888/
3659, OLYMPIC BLVD, 90023, 1500000, https://www.loopnet.com/Listing/3659-Olympic-Blvd-Los-Angeles-CA/17366029/
17525, ARROW BLVD, 92335, 1650000, https://www.loopnet.com/Listing/17525-Arrow-Blvd-Fontana-CA/17372529/
932, W 7TH ST, 93030, 239900, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/17225595/
12189, GARFIELD AVE, 90280, 5975000, https://www.loopnet.com/Listing/12132-12222-Garfield-Ave-South-Gate-CA/17303858/
1220, W BALBOA BLVD, 92661, 5400000, https://www.loopnet.com/Listing/1216-1220-W-Balboa-Blvd-Newport-Beach-CA/17045459/
1497, CARMEL DR, 94596, 4850000, https://www.loopnet.com/Listing/1487-1502-Carmel-Dr-Walnut-Creek-CA/8577107/
22426, HESPERIAN BLVD, 94541, 1800000, https://www.loopnet.com/Listing/22421-22429-Hesperian-Blvd-Hayward-CA/16829628/
838, INTERNATIONAL BLVD, 94606, 4900000, https://www.loopnet.com/Listing/821-839-International-Blvd-Oakland-CA/17330329/
398, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1525, IRVING ST, 94122, 1700000, https://www.loopnet.com/Listing/1524-1528-Irving-St-San-Francisco-CA/17632164/
2520, C ST, 92102, 960000, https://www.loopnet.com/Listing/2520-2522-C-St-San-Diego-CA/16830183/
9242, RESEARCH DR, 92618, 1579355, https://www.loopnet.com/Listing/9235-9245-Research-Dr-Irvine-CA/15101373/
1828, MISSOURI ST, 92109, 4900000, https://www.loopnet.com/Listing/1828-Missouri-St-San-Diego-CA/16701178/
4161, SOMERSET DR, 90008, 1800000, https://www.loopnet.com/Listing/4161-Somerset-Dr-Los-Angeles-CA/17555950/
3654, W 5TH ST, 93030, 625000, https://www.loopnet.com/Listing/3600-3700-W-5th-St-Oxnard-CA/12971121/
632, MAIN ST, 94566, 3800000, https://www.loopnet.com/Listing/629-633-Main-St-Pleasanton-CA/14944488/
503, N MYERS ST, 92054, 13250000, https://www.loopnet.com/Listing/502-518-N-Myers-St-Oceanside-CA/17284434/
1241, CORONADO DR, 94086, 5000000, https://www.loopnet.com/Listing/1237-1241-Coronado-Dr-Sunnyvale-CA/16906247/
3420, FIRESTONE BLVD, 90280, 2000000, https://www.loopnet.com/Listing/3420-Firestone-Blvd-South-Gate-CA/12354800/
3347, HOLLY DR, 95376, 3200000, https://www.loopnet.com/Listing/3325-3355-Holly-Dr-Tracy-CA/17031683/
7928, S VAN NESS AVE, 90305, 1248100, https://www.loopnet.com/Listing/7927-8001-S-Van-Ness-Ave-Inglewood-CA/17573269/
4727, HAWLEY BLVD, 92116, 16295000, https://www.loopnet.com/Listing/4720-4732-Hawley-Blvd-San-Diego-CA/16341391/
1531, E WALNUT AVE, 92867, 6950000, https://www.loopnet.com/Listing/1527-1541-E-Walnut-Ave-Orange-CA/17194816/
1018, NATIONAL CITY BLVD, 91950, 7000000, https://www.loopnet.com/Listing/1010-1040-National-City-Blvd-National-City-CA/3827535/
5159, LONE TREE WAY, 94531, 499950, https://www.loopnet.com/Listing/5159-Lone-Tree-Way-Antioch-CA/16377626/
7714, CRAIG AVE, 90621, 3500000, https://www.loopnet.com/Listing/7682-7722-Craig-Ave-Buena-Park-CA/15073622/
625, RAILROAD AVE, 94565, 695000, https://www.loopnet.com/Listing/625-Railroad-Ave-Pittsburg-CA/4463791/
870, ANCHORAGE PL, 91914, 740000, https://www.loopnet.com/Listing/853-877-Anchorage-Pl-Chula-Vista-CA/17422822/
1393, N D ST, 92405, 249000, https://www.loopnet.com/Listing/1393-N-D-St-San-Bernardino-CA/17655334/
21801, ALESSANDRO BLVD, 92553, 1100000, https://www.loopnet.com/Listing/21801-Alessandro-Blvd-Moreno-Valley-CA/15901000/
2878, 4TH AVE, 92103, 4475000, https://www.loopnet.com/Listing/2851-2881-4th-Ave-San-Diego-CA/16619074/
11821, ORANGE ST, 90650, 1195000, https://www.loopnet.com/Listing/11821-Orange-St-Norwalk-CA/17194049/
283, KING ST, 94107, 4300000, https://www.loopnet.com/Listing/200-298-King-St-San-Francisco-CA/17571433/
3530, AREY DR, 92154, 8884500, https://www.loopnet.com/Listing/3530-Arey-Dr-San-Diego-CA/17650336/
4146, HIGHLAND AVE, 92105, 4200000, https://www.loopnet.com/Listing/4146-Highland-Ave-San-Diego-CA/16979505/
4340, TECHNOLOGY DR, 94538, 8600000, https://www.loopnet.com/Listing/4340-4390-Technology-Dr-Fremont-CA/16118464/
11525, HARO AVE, 90241, 1480000, https://www.loopnet.com/Listing/11525-Haro-Ave-Downey-CA/16896622/
277, KING ST, 94107, 4300000, https://www.loopnet.com/Listing/200-298-King-St-San-Francisco-CA/17571433/
10932, BLOOMFIELD ST, 91602, 2775000, https://www.loopnet.com/Listing/10932-Bloomfield-St-North-Hollywood-CA/17316358/
3017, W DAKOTA AVE, 93722, 995000, https://www.loopnet.com/Listing/3017-W-Dakota-Ave-Fresno-CA/16068684/
10087, TERRA LOMA DR, 95670, 2950000, https://www.loopnet.com/Listing/10087-Terra-Loma-Dr-Rancho-Cordova-CA/17555015/
326, S BURLINGTON AVE, 90057, 2050000, https://www.loopnet.com/Listing/323-329-S-Burlington-Ave-Los-Angeles-CA/17491498/
2952, HARDING ST, 92008, 3294118, https://www.loopnet.com/Listing/2952-Harding-St-Carlsbad-CA/15352387/
313, RIVERSIDE AVE, 95678, 490240, https://www.loopnet.com/Listing/313-Riverside-Ave-Roseville-CA/17053303/
1806, LEONARD AVE, 93619, 3800000, https://www.loopnet.com/Listing/1806-Leonard-Ave-Clovis-CA/17693350/
999, W 7TH ST, 93030, 299500, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/12394578/
2202, SONOMA BLVD, 94590, 949888, https://www.loopnet.com/Listing/2201-2207-Sonoma-Blvd-Vallejo-CA/16873267/
208, S LONG BEACH BLVD, 90221, 375000, https://www.loopnet.com/Listing/200-210-S-Long-Beach-Blvd-Compton-CA/16496011/
8671, S ATLANTIC AVE, 90280, 5000000, https://www.loopnet.com/Listing/8670-8674-S-Atlantic-Ave-South-Gate-CA/13713625/
812, E MAIN ST, 91801, 8980000, https://www.loopnet.com/Listing/801-817-E-Main-St-Alhambra-CA/16869875/
113, S HARBOR BLVD, 92805, 545000, https://www.loopnet.com/Listing/102-184-S-Harbor-Blvd-Anaheim-CA/16444588/
13116, MOHAWK RD, 92308, 299000, https://www.loopnet.com/Listing/13116-Mohawk-Rd-Apple-Valley-CA/17401998/
43195, BUSINESS PARK DR, 92590, 15995000, https://www.loopnet.com/Listing/43195-Business-Park-Dr-Temecula-CA/17642540/
529, E EUCLID AVE, 90222, 49950000, https://www.loopnet.com/Listing/419-531-E-Euclid-Ave-Compton-CA/16301697/
580, AIRPORT RD, 92058, 2900000, https://www.loopnet.com/Listing/580-Airport-Rd-Oceanside-CA/17040453/
123, E 7TH ST, 93230, 995000, https://www.loopnet.com/Listing/123-E-7th-St-Hanford-CA/8503817/
232, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
750, N RIDGEWOOD PL, 90038, 2950000, https://www.loopnet.com/Listing/750-N-Ridgewood-Pl-Los-Angeles-CA/17332150/
10828, MAGNOLIA BLVD, 91601, 5950000, https://www.loopnet.com/Listing/10821-10831-Magnolia-Blvd-North-Hollywood-CA/17622705/
448, E EUCLID AVE, 90222, 49950000, https://www.loopnet.com/Listing/419-531-E-Euclid-Ave-Compton-CA/16301697/
4849, TELEGRAPH RD, 90022, 1380000, https://www.loopnet.com/Listing/4849-4855-Telegraph-Rd-East-Los-Angeles-CA/17034808/
2636, SOQUEL DR, 95065, 3400000, https://www.loopnet.com/Listing/2628-2650-Soquel-Dr-Santa-Cruz-CA/17095042/
5135, N BLACKSTONE AVE, 93710, 1695000, https://www.loopnet.com/Listing/5135-N-Blackstone-Ave-Fresno-CA/16703638/
131, W COMMONWEALTH AVE, 92832, 2799000, https://www.loopnet.com/Listing/131-W-Commonwealth-Ave-Fullerton-CA/17039874/
1318, W ALHAMBRA RD, 91801, 1288880, https://www.loopnet.com/Listing/1318-1322-W-Alhambra-Rd-Alhambra-CA/16795687/
244, PICO AVE, 92069, 995000, https://www.loopnet.com/Listing/244-Pico-Ave-San-Marcos-CA/16666324/
469, E EUCLID AVE, 90222, 49950000, https://www.loopnet.com/Listing/419-531-E-Euclid-Ave-Compton-CA/16301697/
1622, MOFFETT ST, 93905, 4950000, https://www.loopnet.com/Listing/1622-Moffett-St-Salinas-CA/15645051/
2533, S MAIN ST, 92707, 4255516, https://www.loopnet.com/Listing/2533-S-Main-St-Santa-Ana-CA/14536825/
1252, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
3354, HOLLY DR, 95376, 3200000, https://www.loopnet.com/Listing/3325-3355-Holly-Dr-Tracy-CA/17031683/
1411, WILLIS ST, 96001, 1995000, https://www.loopnet.com/Listing/1411-Willis-St-Redding-CA/17461297/
861, S BRISTOL ST, 92703, 8250000, https://www.loopnet.com/Listing/855-905-S-Bristol-St-Santa-Ana-CA/15539797/
7974, S VAN NESS AVE, 90305, 1248100, https://www.loopnet.com/Listing/7927-8001-S-Van-Ness-Ave-Inglewood-CA/17573269/
5666, CUSHING PKY, 94538, 29950000, https://www.loopnet.com/Listing/5601-5701-Cushing-Pky-Fremont-CA/15292848/
35128, ALVARADO NILES RD, 94587, 3150000, https://www.loopnet.com/Listing/35124-35136-Alvarado-Niles-Rd-Union-City-CA/17225586/
3661, W 102ND ST, 90303, 4320000, https://www.loopnet.com/Listing/3660-3668-W-102nd-St-Inglewood-CA/17349752/
172, S HARBOR BLVD, 92805, 545000, https://www.loopnet.com/Listing/102-184-S-Harbor-Blvd-Anaheim-CA/16444588/
951, W 7TH ST, 93030, 239900, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/17225595/
2104, N ANGUS ST, 93703, 15800000, https://www.loopnet.com/Listing/2045-2139-N-Angus-St-Fresno-CA/17335641/
7720, CRAIG AVE, 90621, 3500000, https://www.loopnet.com/Listing/7682-7722-Craig-Ave-Buena-Park-CA/15073622/
4713, 3RD ST, 94124, 2590000, https://www.loopnet.com/Listing/4712-4720-3rd-St-San-Francisco-CA/16451080/
2685, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
28, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
3604, W 5TH ST, 93030, 625000, https://www.loopnet.com/Listing/3600-3700-W-5th-St-Oxnard-CA/12971121/
331, S H ST, 93304, 389500, https://www.loopnet.com/Listing/331-S-H-St-Bakersfield-CA/17571485/
13970, FREDERICK ST, 92553, 1702030, https://www.loopnet.com/Listing/13959-13979-Frederick-St-Moreno-Valley-CA/16627812/
181, W ALAMEDA ST, 95336, 795000, https://www.loopnet.com/Listing/171-185-W-Alameda-St-Manteca-CA/16891888/
11220, 1ST AVE, 90603, 2830000, https://www.loopnet.com/Listing/11207-11223-1st-Ave-Whittier-CA/16654092/
6126, MONTEREY RD, 90042, 3188000, https://www.loopnet.com/Listing/6125-6129-Monterey-Rd-Los-Angeles-CA/16231457/
162, S HARBOR BLVD, 92805, 545000, https://www.loopnet.com/Listing/102-184-S-Harbor-Blvd-Anaheim-CA/16444588/
3143, PARK MEADOWS DR, 93308, 1875000, https://www.loopnet.com/Listing/3124-3144-Park-Meadows-Dr-Bakersfield-CA/17254429/
1011, NATIONAL CITY BLVD, 91950, 7000000, https://www.loopnet.com/Listing/1010-1040-National-City-Blvd-National-City-CA/3827535/
28457, HASKELL CANYON RD, 91390, 8000000, https://www.loopnet.com/Listing/28410-28460-Haskell-Canyon-Rd-Santa-Clarita-CA/14445860/
311, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
345, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
777, LEVY RD, 95630, 5649000, https://www.loopnet.com/Listing/777-Levy-Rd-Folsom-CA/17699773/
3343, HOLLY DR, 95376, 3200000, https://www.loopnet.com/Listing/3325-3355-Holly-Dr-Tracy-CA/17031683/
